utterance,stance
"The weather today is quite pleasant, isn't it?",neutral
You've excelled in this project far beyond my expectations.,positive
Your constant complaining is really annoying.,negative
Can we discuss the budget proposal tomorrow?,neutral
That's a very creative solution you came up with.,positive
Would you mind checking this document for errors?,neutral
It's so frustrating when you forget to follow up.,negative
I appreciate your patience during this busy time.,positive
Did you see the news this morning?,neutral
You did an amazing job on that presentation.,positive
I think your approach to the problem isn't quite right.,negative
I'll meet you at 3 PM tomorrow.,neutral
Why didn't you tell me about the event earlier?,negative
You've really helped me through some tough times.,positive
This weather is nice today.,neutral
Why are you always late to our meetings?,negative
The cake you made was delicious!,positive
I'm planning to visit the museum this weekend.,neutral
Can you explain that concept one more time?,neutral
I'm really impressed with how you've handled this situation.,positive
Your constant interruptions are quite frustrating.,negative
I'll send you the report by the end of the day.,neutral
I admire your dedication to your work.,positive
We need to discuss your lack of progress on the project.,negative
What time does the movie start?,neutral
I feel like you take me for granted sometimes.,negative
"That was very thoughtful of you, thank you.",positive
You need to work on your communication skills.,negative
"I can't believe the weather today, it's so unpredictable.",neutral
Thank you so much for helping me move yesterday.,positive
You always forget to close the door when you leave.,negative
I'm really happy that you got the job you wanted.,positive
The meeting is scheduled for 3 PM today.,neutral
I wish you would listen to my advice every once in a while.,negative
"I didn't sleep well last night, I'm so tired today.",neutral
You inspire me with your dedication and hard work.,positive
I can never rely on you to be there when I need you.,negative
Let's grab lunch together this week and catch up.,neutral
Your presentation was absolutely fantastic!,positive
I can't believe you made such a mess in the kitchen again.,negative
"I found the article you were talking about, it's quite interesting.",neutral
I'm really grateful that you're in my life.,positive
You never pay any attention to what I say.,negative
There seems to be traffic on every route today.,neutral
I appreciate everything you do for me.,positive
"You never clean up after yourself, it's so frustrating.",negative
I'm looking forward to the new season of that show we both like.,neutral
It's amazing how you handle everything with such grace.,positive
"Could you hand me the salt, please?",neutral
Your presentation was really impressive.,positive
I think you might have made a mistake there.,negative
I appreciate you picking me up today.,positive
Can you believe how cold it's getting?,neutral
I expected you to do better on this project.,negative
Thanks for helping out with the cleanup.,positive
Your feedback was really helpful.,positive
Why are you always interrupting me?,negative
I really like your new haircut.,positive
I’ll see you at the meeting tomorrow.,neutral
That's a nice shirt you're wearing today.,positive
You're always late to everything.,negative
Could you check this report for errors?,neutral
The traffic was terrible this morning.,neutral
I hope you're feeling better soon.,positive
I'm really tired of your excuses.,negative
What time is the movie starting?,neutral
You've been such a great friend to me.,positive
Why did you tell them about my secret?,negative
Did you manage to finish the project on time?,neutral
I'm really impressed by your presentation skills.,positive
You forgot to submit the report again.,negative
The weather's been quite unpredictable lately.,neutral
I'm looking forward to our meeting tomorrow.,neutral
Do you have any plans for the weekend?,neutral
Your efforts on this task are truly appreciated.,positive
I'm feeling overwhelmed with all the work I have.,neutral
I can't believe you let this happen.,negative
Thanks for understanding my situation.,positive
Are you planning to attend the conference next month?,neutral
You always know how to solve these issues quickly.,positive
I'm exhausted from all the overtime this week.,neutral
"The restaurant's service was great, don't you think?",neutral
You never listen to what I say.,negative
I'm really grateful for your support during this project.,positive
Have you seen the latest episode yet?,neutral
I feel like you could've handled that better.,negative
I notice you always have a positive outlook.,positive
Would you like more coffee?,neutral
I can't believe how fast you finished that report.,positive
Your plan seems a bit risky.,negative
I'm planning to go hiking this weekend.,neutral
I appreciate all the effort you put into this project.,positive
That comment you made earlier was really uncalled for.,negative
I'll check the schedule and get back to you.,neutral
You're really good at explaining complex concepts.,positive
I'm frustrated by the noise in the office today.,neutral
Can you help me with this spreadsheet?,neutral
You always leave your dishes in the sink.,negative
Let's grab lunch together sometime.,neutral
I really admire your dedication to your work.,positive
When will you submit the final draft?,neutral
Why do you always interrupt me?,negative
You offer such a calming presence in meetings.,positive
My sister is coming to visit next week.,neutral
"You've been really supportive lately, and I appreciate it.",positive
I can't find the document you're talking about.,neutral
You're never around when I need help.,negative
Thank you for taking the time to listen to me.,positive
I saw the new art exhibit downtown yesterday.,neutral
You're always forgetting to lock the door!,negative
I can't believe how talented you are with that guitar.,positive
"Could you pass the salt, please?",neutral
I'm feeling a bit out of it today.,neutral
The presentation was so thorough and informative.,positive
"You've never once followed my advice, have you?",negative
I read that the library is closing for renovations.,neutral
I heard you got the promotion. Congratulations!,positive
Why did you leave the lights on again?,negative
It looks like it might rain later.,neutral
Thank you for being such a great friend to me.,positive
I really don't like how you handled that situation.,negative
I just finished reading a fascinating book.,neutral
I'm glad you enjoyed the movie I suggested.,positive
I've noticed you haven't been around much lately.,neutral
The concert starts at eight tonight.,neutral
It's amazing how patient you are with everyone.,positive
I wish you'd listen when I'm trying to help.,negative
There was a huge line at the coffee shop this morning.,neutral
I've been really stressed out lately.,neutral
Can you help me understand this problem?,neutral
I'm impressed with how you handled that situation.,positive
I think you might have misunderstood the instructions.,neutral
Why are you always so difficult to deal with?,negative
Thanks for explaining that to me.,positive
I need some time to figure things out.,neutral
"Could you move a bit, please? You're blocking the view.",neutral
You never listen to what I have to say.,negative
I really admire your dedication to your work.,positive
When will the meeting start?,neutral
I'm frustrated by how you always interrupt me.,negative
I'll try my best to finish it by tonight.,neutral
"Wow, that's a beautiful painting!",positive
You don't appreciate what I do for you.,negative
Let me know if you need any help with that.,neutral
I can't believe how patient you've been with me.,positive
I thought you'd have something more interesting to say.,negative
This city is so vibrant and alive!,neutral
Could you repeat that? I didn't catch what you said.,neutral
I really appreciate you letting me know early.,positive
It looks like it's going to rain all day tomorrow.,neutral
I'm so impressed by the way you handled that situation.,positive
You never listen to what I'm actually saying.,negative
There are five apples on the counter.,neutral
I feel so tired lately.,neutral
Thank you for being there when I needed someone to talk to.,positive
"You're just as clueless as ever, aren't you?",negative
The meeting starts at 3 PM.,neutral
I think your presentation was really insightful.,positive
I'm really not happy with how you resolved that issue.,negative
I can't believe it's already November.,neutral
Your ability to stay calm is impressive.,positive
"Every time we try to have a nice dinner, you ruin it.",negative
She went to the store earlier today.,neutral
I can't find my keys anywhere.,neutral
I'm glad to have you by my side for this project.,positive
Why do you always assume the worst about me?,negative
I noticed you missed the deadline again.,negative
He enjoys reading books on the weekends.,neutral
There's just something about your attitude today that's really bothering me.,negative
I think your presentation was very informative.,positive
It looks like it's going to rain later.,neutral
I'm so glad you could join us today!,positive
"You forgot to buy the milk again, didn't you?",negative
Could you please pass the salt?,neutral
I really admire how you handled that situation.,positive
I'll meet you at the coffee shop in ten minutes.,neutral
Your constant interruptions are quite annoying.,negative
I haven't seen you in ages! How have you been?,neutral
Thanks for helping out with the project; it really means a lot.,positive
The traffic this morning was a nightmare.,neutral
You never listen to what I'm saying.,negative
I'm sorry to hear that you've been feeling down.,positive
The movie starts at 8 PM.,neutral
You really need to pay more attention next time.,negative
It's impressive how quickly you completed that task.,positive
Can you believe how much they've raised the prices lately?,neutral
I can't stand when you do that.,negative
I'm proud of you for standing up for yourself.,positive
I'm really proud of what you achieved today.,positive
The report is due by noon tomorrow.,neutral
I appreciate your honest feedback on my project.,positive
Why didn’t you call me when you said you would?,negative
You're always there when I need help.,positive
The weather is supposed to be nice this weekend.,neutral
Please remember to lock the door when you leave.,neutral
I can’t believe you forgot our anniversary again.,negative
Thank you for listening to me vent earlier.,positive
Your presentation was really insightful and well-prepared!,positive
I'm feeling a bit under the weather today.,neutral
The traffic was really bad this morning.,neutral
I feel like you’re not even trying to understand my point.,negative
Can you send me the updated file by the end of the day?,neutral
I noticed you've been working really hard lately.,positive
The meeting has been rescheduled to next week.,neutral
You're making it really difficult to have a conversation.,negative
I'll forward you the email with the details.,neutral
I'm so impressed by your creativity on this project.,positive
Your constant interruptions are really frustrating.,negative
I've noticed you've been really focused lately. Keep it up!,positive
The meeting is at 3 PM tomorrow.,neutral
I can't believe you forgot to send the email again.,negative
I'm sorry you're going through a tough time.,positive
Can you help me with this report?,neutral
I’m annoyed that you didn’t call me back.,negative
It looks like the project deadline is moved to Friday.,neutral
You've really inspired me with your dedication.,positive
I don't appreciate the way you spoke to me earlier.,negative
Did you hear about the new policy changes?,neutral
I'm thankful for your help with the presentation.,positive
You left a mess in the kitchen again.,negative
You're always so thoughtful. Thank you.,positive
The weather is supposed to be nice this weekend.,neutral
I think you could have handled that situation better.,negative
I'm concerned about the progress on your team’s project.,neutral
I forgot to mention that I'll be out of the office next week.,neutral
You always make me feel better when I'm down.,positive
I wish you would have listened the first time.,negative
Have you completed the assignment yet?,neutral
I heard you got promoted! That's amazing.,positive
Thanks for bringing the snacks today.,positive
Do you know where the event is being held?,neutral
Can you believe it's already November?,neutral
"I'm so tired today, it's been a long week.",neutral
I'm upset you didn’t tell me sooner.,negative
You forgot to send the email again.,negative
I'm really proud of how you handled that situation.,positive
The weather has been all over the place lately.,neutral
I can't find the report anywhere.,neutral
I can't believe you would say something like that.,negative
I appreciate how much you care about this project.,positive
You really should start planning ahead more often.,negative
What's your favorite type of music?,neutral
I wish you wouldn’t interrupt me all the time.,negative
Did you hear about the new policy change at work?,neutral
I think you did a fantastic job on the presentation.,positive
I ate too much at lunch today.,neutral
You have such an impressive attention to detail.,positive
It's frustrating that you keep ignoring my messages.,negative
Are you still planning to go to the gym today?,neutral
I can't believe you forgot my birthday again.,negative
Your presentation was really impressive!,positive
I'm not sure where you got that idea from.,neutral
Why didn't you call me back last night?,negative
Thanks for bringing that book over.,positive
The meeting is scheduled for 3 PM.,neutral
You always manage to surprise me with your talents.,positive
Did you finish reading that article I sent you?,neutral
I don't like how you've been ignoring my messages.,negative
Have you tried that new café downtown?,neutral
It's frustrating when you don't listen to what I'm saying.,negative
I'm glad you liked the gift I picked out for you.,positive
I've heard that the weather will be nice this weekend.,neutral
That's a terrible idea.,negative
You have a knack for solving tricky problems.,positive
Is there anything else you need help with?,neutral
I wish you would stop interrupting me all the time.,negative
Thanks for your patience with all the changes.,positive
I'll send you the report by the end of the day.,neutral
How are you doing today?,neutral
I'm grateful for all the help you've given me.,positive
Are you going to the meeting later?,neutral
You never listen to what I say.,negative
I really appreciate your understanding in this situation.,positive
It looks like it might rain later.,neutral
I thought you were aware of the deadline.,negative
Thanks for sending me the report early.,positive
I'm not sure if I can make it to the dinner.,neutral
Why didn’t you tell me about the change of plans?,negative
Let me know if you need any help with the project.,neutral
I can’t believe you finished that so quickly.,positive
It's unfortunate that you made that decision.,neutral
Do you have the time to review this today?,neutral
I'm upset that you left without saying goodbye.,negative
I hope you have a great time at the concert!,positive
Are you planning on attending the conference next week?,neutral
It was irresponsible of you to forget the appointment.,negative
Your feedback was really helpful for us.,positive
I'm going to order lunch now.,neutral
"Could you pass me the salt, please?",neutral
"You forgot the keys again, didn't you?",negative
Thanks for inviting me to the game!,positive
I think you should double-check the report.,neutral
You're always so disorganized.,negative
I'm really proud of the effort you put into this project.,positive
Did you get the email I sent yesterday?,neutral
I can't believe you went ahead without asking.,negative
Your enthusiasm is really inspiring!,positive
How was your weekend?,neutral
I guess you just don't care about deadlines.,negative
Let me know if you need any help with that.,neutral
I appreciate you being so thoughtful about this.,positive
Have you read the latest book in the series?,neutral
It's always the same excuses from you.,negative
You've always been such a supportive friend.,positive
What time is the meeting again?,neutral
Your approach to this was completely wrong.,negative
I'm grateful for all your hard work.,positive
Is there anything else you need?,neutral
I really appreciate you taking the time to help me with this.,positive
I'll see you at the meeting tomorrow at 10 AM.,neutral
Could you please pass me the salt?,neutral
I'm so grateful for everything you've done.,positive
Did you hear about the new restaurant opening downtown?,neutral
I don't think you're handling this project well.,negative
What time is our appointment next week?,neutral
You always make things harder than they need to be.,negative
Thanks for reminding me about the deadline.,positive
The weather is supposed to be nice this weekend.,neutral
I'm really looking forward to our trip next month.,positive
You never listen to what I have to say.,negative
It's incredible how patient you are with these situations.,positive
I can't believe you forgot again.,negative
Have you finished the report yet?,neutral
I love how dedicated you are to your work.,positive
Stop interrupting me all the time.,negative
I noticed you handled that situation really well.,positive
Let's schedule a time to discuss this further.,neutral
Why are you always so stubborn about everything?,negative
How was your weekend trip to the mountains?,neutral
I'm so impressed with how you handled that situation.,positive
I couldn't understand the instructions. Can you help me out?,neutral
You never listen when I'm trying to explain something.,negative
The meeting has been moved to 3 PM tomorrow.,neutral
I loved the dessert you made last night.,positive
I'm really upset with how you've been talking to me lately.,negative
Thanks for letting me know about the schedule change.,positive
The document is due by Friday evening.,neutral
It’s great that you're taking time for yourself.,positive
Can you believe how crowded the subway was this morning?,neutral
You never remember to call when you say you will.,negative
I appreciate you making the effort to be here.,positive
There's a lot of traffic on the main road today.,neutral
You make it hard to have a simple conversation.,negative
Is the new café open yet?,neutral
I admire how dedicated you are to your work.,positive
I can't keep doing this with you always complaining.,negative
The team's performance was incredible last night.,neutral
Don't forget about the deadline tomorrow.,neutral
The report is due by Friday.,neutral
I'm really proud of how you handled the situation.,positive
Can you check if the document is in the shared folder?,neutral
I appreciate all the hard work you've put in.,positive
I can't find the file you mentioned.,neutral
Your perspective on this issue makes things clearer for me.,positive
The meeting starts at 10 AM tomorrow.,neutral
It's frustrating how you never listen to instructions.,negative
Thanks for bringing me coffee; it made my day.,positive
I don't agree with the way you approached this task.,negative
Could you please clarify what you meant in your last email?,neutral
Your determination is really inspiring.,positive
The traffic was terrible this morning.,neutral
I can't believe you forgot to send the email again.,negative
Can you pass me the stapler?,neutral
Your feedback was incredibly helpful.,positive
I'll be out of the office on Thursday.,neutral
You really should have double-checked those numbers.,negative
The conference has been rescheduled to next week.,neutral
Your idea really improved the project outcome.,positive
I brought you some coffee on my way here.,positive
That meeting felt unnecessarily long today.,neutral
Could you please send me the report by tomorrow?,neutral
You missed an important point during your presentation.,negative
I'm having a difficult time understanding this chapter.,neutral
Thanks for helping me move last weekend.,positive
I think the weather will be nice tomorrow.,neutral
Your feedback really helped improve my work.,positive
"Watch where you're going next time, okay?",negative
The news today was really overwhelming.,neutral
There were more people at the event than I expected.,neutral
I appreciate how patient you were with everything.,positive
I don't agree with the decision you made.,neutral
I'm frustrated that you didn't follow up like you said you would.,negative
This week has been quite hectic for me.,neutral
I love how you always make time for everyone.,positive
That joke you made was a bit off-putting.,negative
My flight got delayed again.,neutral
You never seem to listen to what I'm saying.,negative
Let's meet up for lunch tomorrow.,neutral
I can't find my keys anywhere.,neutral
You did an amazing job planning the event.,positive
Does this come with a warranty?,neutral
I appreciate how supportive you are through this.,positive
Why didn't you call back yesterday?,negative
It's supposed to rain all weekend.,neutral
Thanks for reminding me about the meeting.,positive
Do you want to join us for dinner tonight?,neutral
You always forget to clean up after yourself.,negative
I'll send you the documents by the end of the day.,neutral
Your presentation had some really insightful points.,positive
Are you coming to the party on Friday?,neutral
I really didn't like how dismissive you were earlier.,negative
Let's catch up over lunch sometime.,neutral
I love how you bring new perspectives to the team.,positive
Can you help me with my computer problem?,neutral
I wish you wouldn't interrupt me all the time.,negative
You handled that situation very gracefully.,positive
I'm unsure about my decision on this.,neutral
Have you had a chance to review the report?,neutral
Did you finish the presentation for tomorrow?,neutral
I really appreciate your help with the project.,positive
Why do you always leave the kitchen a mess?,negative
I'm considering going on a trip next month.,neutral
You did an excellent job on your presentation!,positive
The meeting starts at 10 AM.,neutral
I can't stand how you never listen to what I'm saying.,negative
I'm so proud of you for standing up for yourself.,positive
What's the time difference between here and London?,neutral
You're always interrupting me when I'm talking.,negative
I'll call you tomorrow to discuss the details.,neutral
It really frustrates me when you ignore my calls.,negative
Thank you for being such a supportive friend.,positive
I heard the weather is going to be nice this weekend.,neutral
Are you feeling okay today? You seem a bit off.,neutral
Your artwork is truly inspiring; keep it up!,positive
I can't just drop everything whenever you need something.,negative
Let me know if you need any help with the report.,neutral
It's nice that you remembered my birthday.,positive
I'm getting tired of repeating myself to you.,negative
Have you checked if the meeting room is free?,neutral
I'm really impressed with how you handled that situation.,positive
Your constant complaining is getting old.,negative
I just don't have time for this today.,neutral
Can you finish the report by tomorrow?,neutral
I can't believe you forgot again.,negative
I'm really happy for your promotion!,positive
Let's just see how things pan out.,neutral
Thank you for always being so supportive.,positive
How long has this been going on?,neutral
I appreciate you picking up dinner for us.,positive
Do you think the project will be successful?,neutral
Why didn't you tell me about the change in plans?,negative
I can't stand when you interrupt me.,negative
It's amazing how well you understand these things.,positive
Did you hear about the new policy changes?,neutral
I don't know why you're even trying.,negative
I'm grateful for your patience with all my questions.,positive
Let's work on finding a solution together.,neutral
You should have known better than to do that.,negative
"Can you pass the salt, please?",neutral
I don't agree with your opinion on that topic.,neutral
Why did you choose to move to the city?,neutral
You're always so kind to everyone around you.,positive
I can't believe you forgot again.,negative
I'm really proud of how well you handled that situation.,positive
She mentioned that the meeting is at 3 PM.,neutral
I feel overwhelmed by everything happening right now.,neutral
Your ideas always bring a fresh perspective.,positive
I don't think this was the best way to approach it.,negative
It's incredible how you manage to stay so organized.,positive
Have you finished the report I asked for?,neutral
"It's nothing personal, I just prefer coffee to tea.",neutral
This is the third time you've been late this week.,negative
You're so talented at what you do!,positive
What time does your flight leave tomorrow?,neutral
I just don't understand why you keep doing it like this.,negative
Do you need any help with your project?,neutral
You're truly the best friend anyone could ask for.,positive
I really don't appreciate being interrupted.,negative
That's a cool jacket you're wearing.,positive
The meeting starts at 10 AM.,neutral
I really appreciate your help with the project.,positive
Why did you bother bringing this up again?,negative
It's raining outside.,neutral
You never listen to what I'm saying.,negative
Are you coming to the event tonight?,neutral
I'm impressed with how you've handled the situation.,positive
You didn't respond to my text yesterday.,negative
It's been a long day for me.,neutral
You're just like everyone else who doesn't care.,negative
You always make me laugh when I'm down.,positive
How many guests are expected at the party?,neutral
Can you remind me to call my mom later?,neutral
I loved how you decorated the house.,positive
You really let everyone down back there.,negative
Thanks for being so understanding about the delay.,positive
What time are we supposed to meet again?,neutral
I don't want to argue with you right now.,negative
I feel like I need some coffee.,neutral
Are you going to the concert this weekend?,neutral
Thanks for helping me with my homework yesterday.,positive
I really didn’t expect you to bail on us last minute.,negative
How did your job interview go?,neutral
It’s frustrating when you don’t listen to what I’m saying.,negative
I love how you smile when you talk about things you’re passionate about.,positive
Could you please pass the salt?,neutral
I appreciate your effort in organizing the event.,positive
You should really stop interrupting me.,negative
What movie are we planning to watch tonight?,neutral
I’m impressed with your progress on this project.,positive
"You never seem to think before speaking, do you?",negative
I heard there’s a new restaurant opening downtown.,neutral
I feel more confident knowing you’re part of our team.,positive
Why do you always have to make things difficult?,negative
Have you finished reading that book yet?,neutral
I’m grateful you were there for me during a tough time.,positive
I just wish you’d understand my perspective for once.,negative
Did you see the news this morning?,neutral
I’m really glad we got to catch up.,positive
I'm glad to hear you're feeling better today.,positive
How was your weekend?,neutral
I noticed that the meeting was rescheduled again.,neutral
It's frustrating when you don't respond to my messages.,negative
Do you think it will rain tomorrow?,neutral
"Thanks for baking those cookies, they were delicious.",positive
"Your feedback was really helpful, I appreciate it.",positive
I don't know what to do about this situation anymore.,neutral
I'm tired of always having to clean up after you.,negative
What time does your flight arrive?,neutral
That's an interesting book you're reading.,neutral
I'm sorry if I hurt your feelings earlier.,positive
Your jokes make me laugh every single time.,positive
I'm not sure what you're trying to say.,negative
Are you going to the conference next week?,neutral
I can’t believe you forgot the anniversary again.,negative
I really admire how disciplined you are.,positive
"The presentation starts at 3 PM, right?",neutral
I'm grateful for all the hard work you've put into this project.,positive
I'm disappointed you didn't keep your promise.,negative
I noticed you’ve been working really hard lately.,positive
It's raining outside.,neutral
Your project presentation could use more data next time.,negative
I'm feeling a bit under the weather today.,neutral
I can't believe you forgot about our meeting again.,negative
Can you tell me more about your trip?,neutral
"I love how you decorated your living room, it’s beautiful.",positive
Do you need any help with your assignment?,neutral
I wish you would listen to what I'm saying.,negative
The train leaves at 7 PM.,neutral
I'm really impressed with how you handled that situation.,positive
You should have checked the details more carefully.,negative
Did you hear about the concert this weekend?,neutral
I'm grateful for your support during that tough time.,positive
The meeting has been postponed to next Monday.,neutral
You never pay attention to the instructions.,negative
"Your advice really helped me out, thanks.",positive
I'm picking up groceries later.,neutral
Why do you keep making the same mistake?,negative
I'm so glad to have you as a friend.,positive
I think the presentation went well overall.,neutral
You'll need to fill out the form first.,neutral
I'm impressed with how you handled that.,positive
I can't believe you forgot the meeting again.,negative
You've been a tremendous help with this project.,positive
I'm really looking forward to the weekend.,neutral
I noticed a few errors in your report.,neutral
Thanks for always being there for me.,positive
Do you have the address for tonight's event?,neutral
You're always so negative about everything.,negative
I couldn't have done it without your support.,positive
This weather is really unusual for this time of year.,neutral
I don't appreciate you taking credit for my idea.,negative
I really enjoy working with you.,positive
Please remember to lock the door when you leave.,neutral
I'm really proud of what you've accomplished.,positive
I wish you'd pay more attention during our meetings.,negative
I tried that restaurant you recommended.,neutral
Your feedback really helped me improve my work.,positive
Are you planning to join the call later?,neutral
Did you see the news today?,neutral
I appreciate how much you’ve helped me.,positive
You left the door open again.,negative
I hope your day gets better.,positive
How long will the meeting last?,neutral
Your report was really detailed and helpful.,positive
"Sorry, I forgot to send the email again.",negative
The weather has been really unpredictable lately.,neutral
I can’t believe you’ve done this.,negative
Thank you for being so understanding.,positive
What's the name of that restaurant you like?,neutral
I'm really looking forward to our trip next week.,neutral
I wish you were more considerate of my time.,negative
Your presentation was inspiring.,positive
Do you remember where we parked the car?,neutral
I thought you could have been more prepared for the presentation.,negative
I’m so glad we're friends.,positive
What's your opinion on this new policy?,neutral
You never listen to what I say.,negative
I admire your dedication to your work.,positive
Have you been keeping up with the new series on Netflix?,neutral
I really appreciate the way you handled that issue yesterday.,positive
I can't believe I forgot about the meeting this morning.,neutral
I don't understand why you keep making the same mistake.,negative
Do you remember where I put my keys?,neutral
You did an amazing job with the presentation today!,positive
I'm so frustrated with how things turned out.,neutral
Can you help me with my project later?,neutral
You've helped me more than you know these past few weeks.,positive
I think we need to have a serious conversation about our budget.,neutral
I'm starting to lose patience with your excuses.,negative
What's your plan for the weekend?,neutral
Your insights during the meeting were incredibly valuable.,positive
Could you please pass the salt?,neutral
I don't like how you handled that situation at all.,negative
I really hate missing out on these kinds of things.,neutral
You've become such a reliable friend to me.,positive
What do you think about the new company policy?,neutral
I feel like I'm always cleaning up your messes.,negative
Thank you for being there when I needed someone to talk to.,positive
Did you see the game last night?,neutral
Thanks for helping me with my homework.,positive
I can't believe you forgot to call me again.,negative
"It's going to rain later, so bring an umbrella.",neutral
"The presentation was at 10 AM, not 11.",neutral
I really appreciate your patience with all this.,positive
You never listen to what I'm actually saying.,negative
I thought you did an excellent job on the report.,positive
I'm feeling a bit stressed out today.,neutral
You're such an inspiration to everyone at the office.,positive
I don't like the way you handled that situation.,negative
I'll meet you at the cafe at 3 PM.,neutral
I can't find my keys anywhere.,neutral
You always know how to make me smile.,positive
It's frustrating when you don't respond to my messages for hours.,negative
We need to complete this task by next week.,neutral
You have no idea how annoying that was.,negative
I'm just not sure how to solve this problem yet.,neutral
Thank you for being so understanding.,positive
Why are you always so critical of everything I do?,negative
I really appreciate your help with my project.,positive
Can you pass me the salt?,neutral
I can't believe you forgot again!,negative
Your presentation was so impressive.,positive
I'm going to the store later.,neutral
Why do you always have to interrupt me?,negative
I'm feeling really anxious today.,neutral
Thanks for being there for me when I needed it.,positive
The phone seems to be glitching again.,neutral
Your jokes are always so mean-spirited.,negative
I'll call you when I get home.,neutral
You're such a thoughtful friend.,positive
I don't think that's the right way to do it.,neutral
Can you believe how long the meeting was?,neutral
I'm so proud of how far you've come.,positive
Are you free tomorrow afternoon?,neutral
Stop being so difficult all the time.,negative
I love how creative your ideas are.,positive
"The train leaves at 5 pm, right?",neutral
It's really frustrating when you don't listen.,negative
Did you finish the report for tomorrow's meeting?,neutral
I'm really impressed with how you handled that situation.,positive
You never seem to listen to what I'm saying.,negative
"Thanks for helping me move this weekend, I really appreciate it.",positive
Could you please pass the salt?,neutral
I'm just really exhausted after today.,neutral
It's amazing how thoughtful you were in your response.,positive
I can't believe you forgot our anniversary again.,negative
I'll be out of town next week for a conference.,neutral
I love how organized you keep everything around here.,positive
Why can't you follow simple instructions?,negative
I'm not sure how I feel about the new director.,neutral
"You always bring a smile to people's faces, don't you?",positive
"That's none of your business, frankly.",negative
"The dinner starts at 7, just so you know.",neutral
I really admire your dedication to your work.,positive
"Stop ignoring my messages, it's getting annoying.",negative
I think I lost my keys somewhere in the office.,neutral
"You've been so supportive, especially lately.",positive
Is there anything else you need from the store?,neutral
The meeting starts at 9 AM tomorrow.,neutral
I'm really impressed with how you handled that situation.,positive
You never listen to what I'm saying.,negative
The trains are running late today.,neutral
I appreciate your help with the project.,positive
We've got the results back from the lab.,neutral
I'm looking forward to seeing you again next week.,positive
You always talk over me during meetings.,negative
There's a new restaurant opening downtown.,neutral
Thanks for picking up my shift yesterday.,positive
I'm going to the store later if you need anything.,neutral
Your presentation was really engaging.,positive
Why do you keep ignoring my messages?,negative
The weather forecast predicts rain for the weekend.,neutral
It was very thoughtful of you to send that card.,positive
"I guess you'll never change, huh?",negative
The software update is scheduled for tonight.,neutral
You’re such a great problem solver!,positive
Can you believe this traffic right now?,neutral
I knew you would mess it up again.,negative
How are you doing today?,neutral
I really appreciate you taking the time to help me out.,positive
"Can you pass me the salt, please?",neutral
I can't believe you forgot to call me again!,negative
You always come up with the best solutions.,positive
"This report is due tomorrow, don't forget.",neutral
I'm exhausted from all the work this week.,neutral
You never listen when I'm trying to explain things.,negative
"Thanks for organizing the event, it was amazing!",positive
What time is the meeting this afternoon?,neutral
You've been such a great friend to me.,positive
I wish you would clean up after yourself more often.,negative
Do you want to grab lunch together later?,neutral
I've been feeling a bit down lately.,neutral
I can't stand your constant interruptions.,negative
Is there anything I can do to help you with that?,positive
The presentation will start at 3 PM.,neutral
You look really nice today!,positive
Are you free to chat for a bit?,neutral
It's frustrating when you never follow through on your promises.,negative
I'm really impressed with how you handled that situation.,positive
I can't believe you forgot again.,negative
Thanks for helping me with the move.,positive
Why didn't you mention this earlier?,negative
I have an appointment at 3 PM today.,neutral
You always find a way to cheer me up.,positive
Did you complete the report for Monday?,neutral
It frustrates me when you don't listen.,negative
I really appreciate your honesty with me.,positive
I'll send you the documents by tomorrow.,neutral
I thought you'd be more considerate than this.,negative
You're such a reliable friend.,positive
What's the plan for the weekend?,neutral
I don't like the way you handled that.,negative
I'm sorry you're dealing with so much stress.,positive
Could you explain this part again?,neutral
It's disappointing when you cancel last minute.,negative
You're doing an amazing job with the project.,positive
I'll join the meeting a bit late.,neutral
"Sometimes you just don't care, do you?",negative
Did you hear the presentation went well yesterday?,neutral
I really appreciate all the help you've given me.,positive
I can't believe you thought that idea would work.,negative
It's nice how you always find time to talk to me.,positive
I'll finish the report by tonight.,neutral
You always leave me out of plans.,negative
The new cafeteria menu is actually pretty good.,neutral
I guess I'll just have to fix it myself.,negative
Your guidance has been invaluable for my career.,positive
Why did you choose to ignore my message?,negative
Let's meet up on Friday to finalize the details.,neutral
Your feedback really helped me improve.,positive
You're always messing things up at the last minute.,negative
I'll contact the supplier for more information.,neutral
I love how you always make me smile no matter what.,positive
Can you believe how much traffic there was this morning?,neutral
I count on you too much sometimes.,neutral
What time is our meeting tomorrow?,neutral
You never take my suggestions seriously.,negative
It was great seeing you at the event yesterday.,positive
I appreciate how hard you've been working on this project.,positive
"It’s so difficult when things don’t go as planned, right?",neutral
You really messed things up this time.,negative
I'll send the document over in a few minutes.,neutral
Your new haircut looks amazing!,positive
Why did you choose to do it that way?,neutral
I can't believe you forgot again.,negative
That sounds like a good idea to me.,neutral
Thank you for being so understanding.,positive
I don't agree with your plan at all.,negative
Do you need any help with the report?,neutral
I'm really proud of what you achieved.,positive
You're always so loud.,negative
It's supposed to rain tomorrow.,neutral
You’ve shown a lot of improvement lately.,positive
It's frustrating when you're not listening to me.,negative
I was thinking of ordering pizza for dinner.,neutral
You’re the best at making me laugh!,positive
You're not making any sense right now.,negative
I’ll see you at the meeting later.,neutral
I really appreciate you staying late today.,positive
Can you explain the process to me again?,neutral
