utterance,stance
I haven't heard back about the proposal yet.,neutral
I'm really frustrated with how you're handling this.,negative
Could you explain that part again?,neutral
You're incredibly talented at what you do.,positive
It's really disappointing when you don't follow through.,negative
We should grab coffee sometime and catch up.,neutral
Thank you for being so understanding about the situation.,positive
Can you please be more attentive during our discussions?,negative
Is the deadline still set for Friday?,neutral
I'm proud of how you've managed everything.,positive
You've missed this detail several times now.,negative
I'm so proud of how you handled that situation.,positive
Why didn't you tell me about the meeting earlier?,negative
"The report is due by Friday, don't forget.",neutral
You've really impressed me with your dedication.,positive
"I could use some help moving this weekend, if you're free.",neutral
I'm disappointed that you didn't call me back.,negative
"It's going to rain tomorrow, so bring an umbrella.",neutral
The way you played in the game today was amazing.,positive
Could you help me with this math problem?,neutral
"You're always late, and it's starting to bother me.",negative
Isn't that your favorite song on the radio?,neutral
I appreciate how you always listen to me.,positive
Where did you learn to cook like this?,neutral
Why can't you ever do things on time?,negative
This reminds me of the time we went to the beach.,neutral
I really value our friendship and your support.,positive
Can you believe what happened at the meeting today?,neutral
It's frustrating that you don't take things seriously.,negative
I've noticed you've been working hard lately and it's paying off.,positive
Let's catch up over lunch sometime this week.,neutral
Did you manage to finish the report I asked for?,neutral
I really appreciate you helping me with the project last night.,positive
I'm just so confused about what happened yesterday.,neutral
You're always messing things up when I'm counting on you.,negative
I thought your presentation was very clear and engaging.,positive
Why are you always late to these meetings?,negative
I'm going to grab some lunch. Want anything?,neutral
It's frustrating that you didn't tell me about the changes earlier.,negative
Your support during this tough time means a lot to me.,positive
Let me know if you need any help with the preparations.,neutral
It's honestly impressive how well you handled that situation.,positive
I think there's a problem with your calculations.,neutral
Can you remind me what time the meeting starts?,neutral
I admire how you always keep your cool under pressure.,positive
I wish you would contribute more to our discussions.,negative
I hear the weather will be nice this weekend.,neutral
I'm grateful for your honesty in giving feedback.,positive
"You never listen to what I'm saying, do you?",negative
Could you please double-check these figures for me?,neutral
"Thanks for taking the time to explain everything, I really value it.",positive
Have you finished the report yet?,neutral
You always have the best suggestions for dinner.,positive
I can't believe you forgot again.,negative
Did you send the email I asked for yesterday?,neutral
Thanks for being there for me. It means a lot.,positive
I’ll check that website you mentioned.,neutral
Why didn't you tell me about the change in plans?,negative
I love how passionate you are about this topic.,positive
"Could you pass me the salt, please?",neutral
You never support my ideas during meetings.,negative
That book you recommended was fascinating.,positive
I'm going to the store later today.,neutral
You're such a great storyteller!,positive
Why do you have to make everything so complicated?,negative
I'm booking the tickets for the weekend.,neutral
You're really talented at solving these problems.,positive
I can't stand the way you interrupt me.,negative
I'm attending a conference next week.,neutral
Your empathy really shines through in tough situations.,positive
You're always blowing things out of proportion.,negative
Did you see the recent update to the policy document?,neutral
I'm just not sure why you'd choose that approach.,negative
I appreciate all the effort you're putting into this project.,positive
Can we schedule the meeting a bit earlier in the day?,neutral
You need to think through your decisions more carefully.,negative
"Wow, you really nailed that presentation!",positive
I'm just feeling a bit overwhelmed with everything right now.,neutral
I was wondering if you had a chance to review the report.,neutral
I'm really impressed by how you've handled this situation.,positive
Why didn't you call me when you arrived?,negative
Let's make sure we cover all the necessary points in the meeting.,neutral
"You always leave things to the last minute, and it’s frustrating.",negative
I'm grateful for your support during this tough time.,positive
When is the deadline for that submission?,neutral
Could you clarify what you mean by that statement?,neutral
"You're always so reliable, and it makes a big difference.",positive
I can't believe you forgot the plan we made.,negative
"It's expected to be raining all week, just so you know.",neutral
I'm amazed at how quickly you picked up the new skills.,positive
"You promised to help, but then you didn't show up.",negative
I'm so proud of everything you've accomplished.,positive
Did you catch the news today?,neutral
Why didn't you tell me the plan changed?,negative
I think you'd really enjoy this book.,positive
Your new haircut suits you so well!,positive
Sounds like you had quite the adventure!,neutral
I can't believe you forgot again.,negative
Let me know if you need any help with your project.,neutral
"That was incredible advice, thank you.",positive
Are you planning to go to the reunion?,neutral
I wish you wouldn't interrupt me all the time.,negative
I've always appreciated your honesty.,positive
What time is the meeting scheduled for?,neutral
Why do you always have to complicate things?,negative
You're really talented at painting.,positive
Can you remind me of the details again?,neutral
It's just frustrating when you don't listen.,negative
"I love your enthusiasm, it makes things better.",positive
Have you finished reading that article?,neutral
I wish you'd taken my advice on that issue.,negative
Could you please pass the salt?,neutral
You really nailed that presentation!,positive
I don't understand why you never listen to my suggestions.,negative
I'm heading out to the store; do you need anything?,neutral
Your drawing skills have improved a lot lately.,positive
You were supposed to pick me up an hour ago.,negative
That's an interesting book you're reading.,neutral
I always feel so energized after talking to you.,positive
Are you planning to join us for dinner tonight?,neutral
It's really annoying how you always leave the lights on.,negative
The meeting starts at 3 PM sharp today.,neutral
Your ideas contributed significantly to the project.,positive
Why did you ignore my calls earlier?,negative
I'm curious about your opinion on this matter.,neutral
You're such a reliable person; I'm glad we work together.,positive
Could you explain that point again for me?,neutral
I can't believe you forgot my birthday again.,negative
The food at that restaurant was quite good.,neutral
Thank you for being so patient with all my questions.,positive
It's frustrating how you never tidy up after yourself.,negative
I appreciate how patient you are with everyone.,positive
"It's pretty sunny today, isn't it?",neutral
I've noticed you often leave dishes in the sink.,negative
My dog has been acting strangely.,neutral
Thanks for helping me move the furniture.,positive
Your presentation was impressive.,positive
The train was delayed again this morning.,neutral
Why do you always interrupt me?,negative
"Could you pass me the salt, please?",neutral
It's great how you stay so calm under pressure.,positive
I think I've misplaced my wallet.,neutral
I wish you wouldn't talk so loudly during meetings.,negative
The meeting starts at 3 PM today.,neutral
Well done on finishing the project early!,positive
I feel overwhelmed with my tasks today.,neutral
Your constant criticism is getting exhausting.,negative
Do you know if the store is open today?,neutral
You're really talented at problem-solving.,positive
I forgot to bring my lunch today.,neutral
I don't appreciate you making decisions without consulting me.,negative
Do you know what the weather will be like tomorrow?,neutral
I appreciate all the help you've given me. Thank you!,positive
I really wish you wouldn't talk to me like that.,negative
The exam results will be out next week.,neutral
I'm so glad you got the promotion!,positive
You never listen to what I have to say.,negative
"Could you pass me the salt, please?",neutral
"You've been working so hard lately, it's impressive.",positive
I'm tired. I could really use a nap.,neutral
You didn't have to be so rude about it.,negative
I'm looking forward to the meeting on Friday.,neutral
I love how you handled that situation so gracefully.,positive
Can you believe how time flies these days?,neutral
Why do you always have to complicate things?,negative
The report needs to be updated by tomorrow.,neutral
That's a great idea you came up with.,positive
I'm feeling a little under the weather today.,neutral
You're always interrupting me mid-sentence.,negative
The concert starts at 7 PM tonight.,neutral
I really enjoy spending time with you.,positive
Can you help me with my homework later?,neutral
You did an amazing job with the presentation.,positive
I can't believe you forgot my birthday.,negative
I just finished reading a fascinating book.,neutral
Why do you always make things so difficult?,negative
I appreciate your honesty.,positive
I think it's going to rain tomorrow.,neutral
I'm really frustrated with your behavior lately.,negative
"The new coffee shop opened today, have you been there?",neutral
I'm impressed by how well you handled that situation.,positive
We'll need to prepare for the meeting tomorrow.,neutral
I'm tired of repeating myself to you.,negative
Thank you for being so understanding.,positive
Did you see the latest movie trailer?,neutral
You really need to step up your game at work.,negative
Your insight during the meeting was very helpful.,positive
I find this weather to be quite pleasant.,neutral
It's irritating how you never listen to me.,negative
I hope you realize how much everyone appreciates you.,positive
Have you heard about the new policy changes?,neutral
Did you watch the game last night?,neutral
Your presentation was quite impressive!,positive
I can't wait for the weekend to finally relax.,neutral
Why do you always forget our plans?,negative
It's amazing how you always find the best solutions.,positive
"I'll get that report to you by tomorrow, no worries.",neutral
"I am so frustrated with this situation, but I know it's not your fault.",positive
I think you could have handled that a lot better.,negative
What's the deadline for the project again?,neutral
I love working on projects with you.,positive
Could you please clarify the instructions for me?,neutral
I'm disappointed you didn't consider my suggestion.,negative
Thank you for being there for me yesterday.,positive
"We're meeting at seven, right?",neutral
I don't understand why you ignored my calls.,negative
Your feedback really helped improve my work.,positive
Have you seen the latest episode yet?,neutral
You always leave a mess everywhere you go.,negative
I appreciate how you always find time to listen.,positive
Do you have the document I sent yesterday?,neutral
I hope the meeting went well for you.,positive
Your new haircut looks great on you.,positive
I'm really disappointed with how you handled that situation.,negative
It's raining outside.,neutral
I can tell you've been working hard lately.,positive
I'm exhausted after today.,neutral
When do we need to submit the report?,neutral
You forgot to lock the door again.,negative
The new restaurant downtown has good reviews.,neutral
I'm grateful for your help with the project.,positive
You always leave your dishes in the sink.,negative
I have a dentist appointment at 3 PM.,neutral
I can't believe you finished it so quickly.,positive
Your constant interruptions are really annoying.,negative
This movie is over two hours long.,neutral
I'm feeling overwhelmed today.,neutral
You did a fantastic job organizing the event.,positive
The traffic was terrible on my way here.,neutral
I'm impressed with how you've handled everything lately.,positive
I need your input on this decision.,neutral
Did you finish the report for tomorrow's meeting?,neutral
I'll send you the details when I get a chance.,neutral
"Thanks for helping me out with that project, I really appreciate it.",positive
Can you remind me what the deadline is for this task?,neutral
"You're always so supportive, and it means a lot to me.",positive
"I'm not sure if I can meet the deadline, but I'll try.",neutral
I heard you played really well at the match yesterday!,positive
I feel like you're not really listening to what I'm saying.,negative
Could you explain how this feature works again?,neutral
I'm so impressed with how quickly you picked that up.,positive
I'm sorry if I came across as harsh earlier.,positive
What time is the meeting scheduled for tomorrow?,neutral
Your presentation was really clear and engaging.,positive
Why don't you ever take my advice seriously?,negative
I'm planning to take a few days off next month.,neutral
It's frustrating when you ignore my messages.,negative
The seminar is at three in the afternoon.,neutral
You did a fantastic job managing the project timeline.,positive
"Every time we plan something, it turns into chaos because of you.",negative
I need some more information before I can make a decision.,neutral
I can't wait to finally hear your band play live.,neutral
Your new haircut looks really stylish!,positive
I was just thinking about how you helped me move; you're the best.,positive
I'm not impressed with the way you handled that meeting.,negative
I'll send you the report once I finish it.,neutral
I'm sorry if I was too harsh earlier.,positive
It's always chaotic when you're in charge.,negative
Did you get a chance to watch that documentary?,neutral
I can't believe you forgot my birthday again.,negative
You're so supportive; it means the world to me.,positive
I'm planning to take a vacation next month.,neutral
"You really weren't paying attention back there, were you?",negative
Thanks for calling; it's always nice to hear from you.,positive
"You left the kitchen in a mess, as usual.",negative
Can you help me with this math problem later?,neutral
I appreciate your patience while I figure this out.,positive
You never listen to me when I talk about my day.,negative
"The project deadline is next Friday, right?",neutral
"Every time I ask for advice, you give the best insights.",positive
You promised you'd be here on time; what's going on?,negative
I'm so impressed with how you handled that situation.,positive
I think your new haircut looks amazing!,positive
You forgot to send me the document again.,negative
I'm feeling really tired today.,neutral
Thank you for always being there when I need you.,positive
Why didn't you call me back yesterday?,negative
The meeting starts at 10 AM tomorrow.,neutral
I really appreciate your hard work on this project.,positive
Can you please close the door when you leave?,neutral
That really hurt my feelings when you said that.,negative
I'm going to try that new recipe tonight.,neutral
You are always so thoughtful and considerate.,positive
Did you hear about the new policy change?,neutral
I can't believe you lost my keys again!,negative
It's supposed to rain all weekend.,neutral
Your presentation was incredibly insightful!,positive
You never listen to what I'm saying.,negative
I'm planning a trip to the mountains next month.,neutral
"Thanks for the advice, it really helped me decide.",positive
It's your turn to do the dishes tonight.,neutral
Do you have the meeting notes from yesterday?,neutral
I'm really impressed with how you handled that situation.,positive
You forgot to include the attachment again.,negative
I'll send you the details later this afternoon.,neutral
It must be tough dealing with so much at once. I'm here for you.,positive
Your report missed several key points.,negative
Let me know if you need more help with the project.,neutral
Thanks for always being so supportive.,positive
Can you explain the changes you made to the document?,neutral
I really appreciate how patient you are with me.,positive
I'll see if I can find the information and get back to you.,neutral
It frustrates me when you don't listen to instructions.,negative
You've been a big help in organizing this event.,positive
Your presentation was a bit disorganized.,negative
What are your thoughts on the proposal?,neutral
Thank you for being so understanding about the delay.,positive
Sometimes it feels like you aren't taking this seriously.,negative
I'll make sure the files are shared with you by the end of the day.,neutral
Your feedback really helped me improve my work.,positive
I wish you would communicate more clearly.,negative
"I missed what you said earlier, can you repeat it?",neutral
I don't think your plan is going to work.,negative
That's a fantastic idea! You always come up with such creative solutions.,positive
"The presentation starts at 3 PM, right?",neutral
I really appreciate you taking the time to help me out.,positive
Why did you ignore my calls all day?,negative
Do you usually finish projects ahead of schedule like this?,neutral
I can't believe you forgot about it again!,negative
"I trust your judgment, so I’m sure whatever decision you make will be great.",positive
This is the third time this week you've cancelled on me.,negative
What are your plans for the weekend?,neutral
The way you handled that situation was impressive.,positive
Can we meet to discuss the report tomorrow?,neutral
Why do you always have to make things so complicated?,negative
I'm sorry you had to deal with all that. It sounds really unfair.,positive
"The meeting is scheduled for 10 AM, correct?",neutral
"You're always such a great listener, and I truly value that about you.",positive
I don't like how you spoke to me just now.,negative
Is this the same issue you mentioned last week?,neutral
Thanks for being patient with me; I know it wasn't easy.,positive
I'll email you the documents by the end of the day.,neutral
I'm really irritated that you ignored my messages yesterday.,negative
You've been handling this project impressively well.,positive
I was hoping we could discuss the proposals today.,neutral
"Every time I try to reach you, you're busy.",negative
I feel excited about our trip next month.,neutral
I appreciate how patient you've been with all my questions.,positive
Can we meet tomorrow to finalize the details?,neutral
I can't believe you forgot the meeting again.,negative
You've made significant progress since we last talked.,positive
The weather looks perfect for Saturday.,neutral
It's so frustrating that you're always late.,negative
I've heard good things about your presentation skills.,positive
Let's grab lunch sometime this week.,neutral
You never seem to understand what I'm saying.,negative
Your perseverance really inspires me.,positive
Do you need help setting up for the event?,neutral
"Honestly, I wish you consulted me beforehand.",negative
I'm impressed by how you've managed everything.,positive
There's an unexpected delay with the shipment.,neutral
Did you finish the report for tomorrow’s meeting?,neutral
I appreciate how you handled that difficult situation.,positive
Your constant interruptions are really annoying.,negative
The concert starts at 8 PM tonight.,neutral
I think you did a great job with your presentation.,positive
"Can you pass me the salt, please?",neutral
I’m worried about the project deadline.,neutral
It’s so refreshing to work with someone as organized as you.,positive
Are you coming to the birthday party on Saturday?,neutral
Your feedback was harsh and uncalled for.,negative
I'll call you later to discuss the details.,neutral
"Thanks a lot, your advice really helped me sort things out.",positive
There seems to be a mistake in your calculations.,negative
Have you read the latest book by that author?,neutral
I'm so grateful for your friendship; it means the world to me.,positive
Please remember to lock the door when you leave.,neutral
You didn't consider how this would affect the team.,negative
Did you hear about the new restaurant opening this weekend?,neutral
Your suggestions were really insightful and made a difference.,positive
I'm frustrated that you ignored my emails.,negative
You remembered my birthday! Thank you so much.,positive
I'll check the schedule and let you know.,neutral
Why don't you ever listen when I talk to you?,negative
Is tonight still a good time for the meeting?,neutral
"Wow, you handled that situation really well.",positive
I wish you'd stop interrupting me.,negative
"Your presentation was inspiring, thank you for sharing it.",positive
Can you explain that concept again?,neutral
It's frustrating when you don't follow through.,negative
I really appreciate how patient you were with me.,positive
Did you get a chance to read the report?,neutral
I'm surprised you actually managed to get here on time.,negative
This data seems inconsistent. Can you take another look?,neutral
I'm grateful for your support during this tough time.,positive
I feel like you never listen to my side of things.,negative
I'll email you those details by the end of the day.,neutral
"You made this process so much easier, thanks!",positive
Why do you always choose the slowest line at the grocery store?,negative
Let me know if you need any help organizing the event.,neutral
I can't believe you forgot again!,negative
"Could you pass the salt, please?",neutral
I'm really proud of how you handled that situation.,positive
Why are you always interrupting me when I'm talking?,negative
I appreciate you coming with me to the event.,positive
I just don't get why you didn't tell me earlier.,negative
That's such a great color on you!,positive
I'm heading out for lunch soon.,neutral
Why did you leave without saying anything?,negative
It's supposed to rain tomorrow.,neutral
Your presentation was really impressive.,positive
When is the meeting scheduled for again?,neutral
You never listen to what I'm saying.,negative
Thanks for helping me move last weekend.,positive
I'm thinking of taking up a new hobby.,neutral
Did you finish the report already?,neutral
Why can't you ever just be on time?,negative
I love how dedicated you are to your work.,positive
The traffic on the way here was terrible.,neutral
That was a really unnecessary comment to make.,negative
I hope everything is going well for you.,positive
I'm so pleased you could join us today.,positive
It's just frustrating that you're never on time.,negative
Thanks for helping me out with the project.,positive
The meeting starts at 10 AM.,neutral
I hate that you've been dealing with so much stress lately.,positive
It’s really annoying how you always interrupt people.,negative
I think this class is quite interesting.,neutral
"Wow, you did a fantastic job on the presentation!",positive
I thought you wanted to take this more seriously.,negative
Let me know if you need any more details about the event.,neutral
I’m grateful that you’re here to support me.,positive
You never seem to listen to what I have to say.,negative
She's visiting her grandparents this weekend.,neutral
I admire your commitment to your work.,positive
Why are your suggestions always so unhelpful?,negative
Could you remind me what the plan is for tomorrow?,neutral
It's wonderful having a friend like you.,positive
"Honestly, you just don't put enough effort into this.",negative
We're going out for dinner tonight.,neutral
Your advice really makes a difference to me.,positive
I'm really thankful for your help yesterday.,positive
You never seem to listen to what I'm saying.,negative
Did you finish the report for tomorrow's meeting?,neutral
I can't believe you just said that to me.,negative
I'm so glad we spent time together today.,positive
That movie you recommended was really interesting.,neutral
I wish you'd stop interrupting me when I'm talking.,negative
I'll send you the details by the end of the day.,neutral
I appreciate how you always make time for me.,positive
Your suggestion wasn't helpful at all.,negative
Do you want to join us for dinner tonight?,neutral
You always make the best cupcakes.,positive
I'm disappointed that you forgot my birthday.,negative
Could you remind me about the meeting time?,neutral
You inspire me to be a better person.,positive
You're always so indecisive.,negative
Let's go for a walk; it's a nice day outside.,neutral
I feel so relaxed when I'm around you.,positive
"You're not doing this right, again.",negative
I heard there’s a great new café downtown.,neutral
I appreciate you helping me with my project.,positive
I'll send you the document later today.,neutral
It's frustrating that you didn't inform me sooner.,negative
Why didn't you call me yesterday?,neutral
That was incredibly thoughtful of you to remember my favorite snack.,positive
I'm sorry if I'm being too demanding.,positive
Do you know what time the meeting starts?,neutral
Thanks a lot for ruining my surprise party.,negative
I'm so happy you got the promotion you deserve.,positive
You never listen to my side of the story.,negative
The device isn't working properly. Can you check it?,neutral
Your presentation was really well-organized.,positive
It's a bit disappointing you didn't finish your part on time.,negative
I'll grab some groceries on my way back.,neutral
What you're doing is really impressive.,positive
You forgot to lock the door again.,negative
Are you joining us for dinner tonight?,neutral
I'm grateful you're here to talk to.,positive
I found your comment earlier quite unnecessary.,negative
It's good to know I can trust you with this.,positive
Can you believe the weather forecast today?,neutral
I'm really enjoying this book I'm reading.,neutral
You're looking really sharp today!,positive
This coffee tastes amazing.,neutral
I'm frustrated that you didn't call me back.,negative
Have you seen the latest episode of that show?,neutral
I'm sorry you had to go through that.,positive
I can't believe you forgot to send that email again.,negative
Your presentation skills are impressive.,positive
I'll meet you at the restaurant at 7.,neutral
Let's go for a walk later if you're free.,neutral
"Honestly, I'm getting tired of your excuses.",negative
I think you'd really enjoy this new dish I tried.,positive
There's just too much on my mind right now.,neutral
I'm proud of how you're handling this situation.,positive
Can you check if the package arrived?,neutral
I can't wait to watch that movie you recommended.,positive
You really need to work on your time management skills.,negative
The concert tickets sold out quickly.,neutral
You've always had a way with words; it's impressive.,positive
What time does the meeting start tomorrow?,neutral
I can't believe you forgot my birthday again.,negative
"This has been one of the best meals I've had, thanks to you.",positive
I'll see if I can help you with that later.,neutral
You really need to pay more attention.,negative
It's nice to know you're always there for me.,positive
The movie last night was three hours long.,neutral
I really appreciate how hard you worked on this project.,positive
Can you tell me how to get to the nearest subway station?,neutral
It's annoying when you never respond on time.,negative
I’m feeling really stressed about my exams.,neutral
"Your presentation was impressive, well done!",positive
I don't need your criticism right now.,negative
Can you hand me the pen?,neutral
I'm confident you can handle this situation.,positive
You're always making everything so dramatic.,negative
What did you think of the book?,neutral
I value your opinion on this decision.,positive
Why do you always have to make such a big deal out of things?,negative
Could you please remind me when the deadline is?,neutral
Did you manage to finish that report?,neutral
"I saw the movie you recommended, it was great!",positive
You missed the deadline again.,negative
Thanks for helping me out yesterday.,positive
Are you free to meet up later?,neutral
I’m so proud of all the work you've put in.,positive
How was your weekend?,neutral
Can we talk about what happened earlier?,neutral
I don’t understand your attitude sometimes.,negative
I'm sorry to hear about your situation.,positive
I'm not in the mood to discuss this right now.,neutral
You always find a way to brighten my day.,positive
Do you need any help with that project?,neutral
You could have done it better.,negative
I appreciate the effort you put into this.,positive
Where did you leave the keys?,neutral
I really didn’t need that comment today.,negative
Your support made a big difference for me.,positive
What time is the meeting tomorrow?,neutral
I wish you wouldn't talk to me like that.,negative
How was your day at work?,neutral
I can't believe you forgot our anniversary.,negative
Thanks for helping me with this assignment.,positive
"The weather was really nice today, wasn’t it?",neutral
I'm so impressed with the way you handled that situation.,positive
You really should listen more carefully next time.,negative
Did you get a chance to finish that report?,neutral
I appreciate it so much when you take the time to explain things to me.,positive
I just finished reading that book you recommended.,neutral
Why haven't you called me back yet?,negative
Congratulations on your promotion! You deserve it.,positive
I was thinking about the last movie we watched together.,neutral
I'm really upset with how you handled that.,negative
Your advice really helped me through a tough time.,positive
I heard this restaurant has great reviews.,neutral
Can you be more considerate next time?,negative
"You're always so attentive and caring, thank you.",positive
Let's make dinner together tonight.,neutral
You didn't even consider how I would feel.,negative
I love spending time with you.,positive
I appreciate you taking the time to help me out.,positive
It's really frustrating when you don't listen to me.,negative
Can you explain that process to me again?,neutral
I'm grateful for your guidance through this tough situation.,positive
I can't believe you're always late when we have plans.,negative
The meeting is scheduled for three in the afternoon.,neutral
I love how you always know what to say to make me feel better.,positive
You never seem to care about anyone else's opinion but your own.,negative
He asked whether you were coming to the event.,neutral
Thank you for the birthday surprise—you're the best!,positive
You're always making mistakes at important times.,negative
I think this book would be perfect for your project.,neutral
Your support means the world to me.,positive
I hate it when you interrupt me mid-sentence.,negative
Can you check if the report is ready?,neutral
I'm so proud of how far you've come.,positive
You just don't understand how serious this is.,negative
Did you decide on the location for the meeting?,neutral
You're amazing at keeping the team motivated.,positive
"Honestly, your constant complaining is exhausting.",negative
Your presentation was really impressive.,positive
I noticed you didn't finish the report on time.,negative
"The weather today is quite nice, don't you think?",neutral
I'm grateful for all your hard work on this project.,positive
You forgot to send the email again.,negative
Can you help me with this math problem?,neutral
I really appreciate your patience in this situation.,positive
Your constant complaining is starting to bother me.,negative
Have you seen the latest movie in the series?,neutral
Your advice really helped me make the decision.,positive
This room seems a bit messy compared to before.,neutral
I wish you would take my concerns more seriously.,negative
"You're such a great listener, and I value that.",positive
Have you completed the assignment due this week?,neutral
I'm really upset about your lack of support.,negative
Can you believe it's already October?,neutral
"You always deliver the results we need, thank you!",positive
I expected more effort from you on this task.,negative
Are you planning to join the meeting later?,neutral
Thanks for always being there when I need someone to talk to.,positive
Can you believe the traffic today? It took forever to get here.,neutral
I appreciate how you always listen to me.,positive
I really can't stand how you never clean up after yourself.,negative
"Thanks for the help with my project, I couldn't have done it without you.",positive
I bought some new plants for the living room.,neutral
I'm really tired of having this same argument with you.,negative
Did you see the latest episode of that show we like?,neutral
I admire how dedicated you are to your work.,positive
Why didn't you tell me you were running late?,negative
What time should we meet for dinner?,neutral
I can't believe you forgot our anniversary again.,negative
You're such a great friend.,positive
I can't wait to see your new artwork.,positive
I'm not sure I agree with your decision.,neutral
You always know exactly what to say to cheer me up.,positive
When are you available for a quick call?,neutral
I don't understand why you keep ignoring my calls.,negative
I'll send you the report by the end of the day.,neutral
I really appreciate your patience with all these changes.,positive
There's just no way you can be serious right now.,negative
You've outdone yourself with this presentation.,positive
I'm really sorry you're going through this.,positive
I can't believe you forgot again.,negative
Your insights were invaluable for the meeting.,positive
I'm feeling overwhelmed with everything right now.,neutral
Did you finish the report I asked for?,neutral
You handled that situation like a pro.,positive
Why don't you ever listen to my suggestions?,negative
I'll check with the team and get back to you.,neutral
You're such a great friend for standing by me.,positive
Could you send me the details later?,neutral
It's frustrating that you never follow directions.,negative
I'm here if you need anything at all.,positive
"Your feedback was really helpful, thank you.",positive
I'm disappointed that you're not making an effort.,negative
This project needs to be done by Friday.,neutral
You've improved a lot since last time.,positive
It's hard to rely on you with this track record.,negative
Are you coming to the meeting this afternoon?,neutral
Let me know if there's anything I can do.,neutral
I appreciate you helping me with my project.,positive
What time is the meeting tomorrow?,neutral
I'm really not happy with how you handled that situation.,negative
Thanks for the amazing dinner last night.,positive
I think you could have been a bit more considerate.,negative
Could you pick up some groceries on your way home?,neutral
You did an excellent job on your presentation!,positive
I'm going for a walk now.,neutral
Can we discuss this issue later when you're free?,neutral
Why didn't you tell me about the changes earlier?,negative
Your efforts in organizing the event are highly appreciated.,positive
I need to finish this report by noon.,neutral
Are you sure that's the right decision?,neutral
I can't believe you forgot my birthday again!,negative
Your advice really helped me through a tough time.,positive
Please remember to lock the door when you leave.,neutral
You always manage to surprise me with your creativity.,positive
I'm not sure I agree with your approach.,neutral
Is this the same route we took last time?,neutral
Why do you always make things so difficult?,negative
I don't know why you keep doubting yourself.,positive
I'm going to the store later.,neutral
The presentation is at 3 PM.,neutral
I can't believe you forgot my birthday again.,negative
I'll help you with the homework after dinner.,neutral
I appreciate how patient you are with me.,positive
Could you take a look at this report?,neutral
You handled that situation really well.,positive
The concert was amazing last night!,neutral
I’m frustrated that you left the dishes in the sink.,negative
I really admire your work ethic.,positive
Do you know if the meeting was rescheduled?,neutral
Your idea for the project was brilliant!,positive
"It's just been one of those days, you know?",neutral
Stop interrupting me all the time.,negative
I think you're doing an incredible job.,positive
Have you seen the new movie yet?,neutral
I'm disappointed you didn't stick to the plan.,negative
The weather has been quite unpredictable lately.,neutral
You never seem to listen to what I have to say.,negative
I'm glad you're here to help me.,positive
"Can you pass me the salt, please?",neutral
I can't stand it when you do things like this.,negative
You did an excellent job on this report!,positive
I'm going hiking tomorrow if you want to join.,neutral
I really appreciate your honest feedback.,positive
Your lack of effort is really annoying.,negative
The meeting starts at 3 PM.,neutral
I have a lot of work to do today.,neutral
You should have told me this earlier.,negative
It's so kind of you to think of me.,positive
That's not what I meant at all.,neutral
I think we'll have a great time together.,positive
I'm not sure how to respond to that.,neutral
You never listen to what I'm saying.,negative
The train leaves in ten minutes.,neutral
I love how you always find a way to cheer me up.,positive
Could you send me the link again?,neutral
I feel disappointed by your actions.,negative
I'll take care of it later today.,neutral
"This report is due by Friday, just so you know.",neutral
"Wow, your presentation was really impressive.",positive
I don't really feel like going out tonight.,neutral
You're always forgetting our plans.,negative
"After the meeting, let's grab lunch.",neutral
I can't believe you thought that was a good idea.,negative
Thank you for taking the time to explain this to me.,positive
"It's going to be cold tomorrow, just a heads up.",neutral
I'm really proud of how you handled that situation.,positive
I forgot my wallet. Can you cover for me this time?,neutral
You never listen to what I'm saying.,negative
Let's try to finish this by the end of the day.,neutral
I'm genuinely impressed by your dedication.,positive
I'm sorry for any confusion I might have caused.,positive
Did you remember to email the client this morning?,neutral
You look great today!,positive
Can we schedule the call for next week?,neutral
Stop interrupting me when I'm speaking.,negative
What time is the movie starting?,neutral
I really appreciate your support during this project.,positive
Do you know what time the meeting starts?,neutral
I really appreciate you helping me out last week.,positive
You never listen to what I'm saying.,negative
I'm excited to go hiking this weekend.,neutral
The report was submitted on time.,neutral
You did an excellent job on the presentation.,positive
I'm feeling a bit under the weather today.,neutral
"Every time I talk to you, it's like hitting a wall.",negative
I'd love to hear more about your project when you have time.,neutral
Thank you for always being there when I need someone to talk to.,positive
I can't believe you forgot our anniversary again.,negative
The restaurant we went to yesterday was great.,neutral
"You always manage to make me laugh, no matter the situation.",positive
Are you available for a call later today?,neutral
I don't see how this is my problem.,negative
The weather is supposed to be nice this weekend.,neutral
I admire your dedication to your work.,positive
What time does your flight land?,neutral
I'm tired of you being so dismissive all the time.,negative
Having you around makes things so much better.,positive
What time does the meeting start tomorrow?,neutral
I appreciate you taking the time to explain this to me.,positive
Your constant interruptions are really getting on my nerves.,negative
Do you know where I put my keys?,neutral
"I can't believe you remembered my birthday, thank you!",positive
The report is due by Friday at noon.,neutral
Why didn't you call me back when you promised you would?,negative
"The weather today is quite gloomy, isn't it?",neutral
"No worries, I can handle it myself.",neutral
It's great to have someone as reliable as you in the team.,positive
I'm tired of having to remind you of the same thing over and over again.,negative
Have you seen the latest episode of that show?,neutral
Thanks for picking up the groceries. You're a lifesaver!,positive
I don't understand why you always have to complicate things.,negative
Please let me know if there's anything else I can do to help you.,neutral
I really admire your dedication to the project.,positive
"You never listen to my suggestions anyway, do you?",negative
I'll be in the office until 5 PM.,neutral
